g_uk_datazone,g_uk_easting,g_uk_northing
E01031386,506208.5,105582.8
E01030707,506192.2,172484
E01017468,506189.6,249804.6
E01002414,506187.8,182996.9
E01023432,506185.2,216215.3
E01012953,506162.3,434210.7
E01031459,506145.7,102866.3
E01023405,506138.5,208471.3
E01026236,506128.6,346288.4
E01030946,506124.9,160820.6
E01030715,506124.6,171288
E01015750,506124,223550.5
E01012860,506123.5,428188.6
E01030744,506095,174169.4
E01002530,506091.3,178645
E01026211,506084.9,363300.9
E01002525,506083,179401.5
E01012772,506082.3,428630.2
E01026229,506076.5,346978
E01013270,506069.5,409967.6
E01030876,506060.8,138445.7
E01023386,506053.8,206062.2
E01023353,506052.8,205341.7
E01023401,506045.9,207924
E01012964,506039.2,431589.1
E01002515,506032.9,184191
E01015715,506030.2,222385.6
E01031664,506021.2,119699.5
E01015802,506008.2,225212.1
E01026221,506006.2,339441.4
E01023433,506004.5,216366
E01015774,506000.8,225944.3
E01015628,506000,301264.7
E01023397,505981.8,209482.5
E01002512,505981.3,184812.3
E01023850,505970.8,194368.3
E01017548,505959.4,244431.5
E01026228,505955.6,345350.3
E01030714,505948,171803.4
E01012774,505947.5,429771.7
E01017398,505930.8,234652.8
E01030708,505929.2,172219
E01002554,505921.5,180471.3
E01012959,505919.8,432464.4
E01015712,505911.2,222835.6
E01030949,505906.9,161624.6
E01015755,505900.8,224017.7
E01002440,505891.8,190708.7
E01012886,505883.9,427604.8
E01002411,505877.6,181854.2
E01017518,505872.5,248197.6
E01017467,505859.5,249951.9
E01026233,505853.4,345041.4
E01017485,505825.3,250491.1
E01023388,505814.1,206298.5
E01017523,505811,248729.1
E01015801,505805,224912
E01015716,505770.8,223330.5
E01023851,505756.8,194709.1
E01017456,505740.1,251580.4
E01015626,505731.8,302261.4
E01027809,505730.2,484763.7
E01002531,505729.4,179844.3
E01017454,505721.7,252491.7
E01023404,505718.3,208327.6
E01030739,505713.7,170543.6
E01031458,505708.8,101859.3
E01030721,505703,168891
E01002413,505683.5,181312.9
E01030745,505681.6,173615
E01012801,505681.5,430288.7
E01012797,505680.7,430845.3
E01002522,505678.1,183697.5
E01015805,505676.2,225640.2
E01012771,505667.2,428364.6
E01012883,505664.3,426985.9
E01026387,505655.7,403124.2
E01017458,505653.5,253034.7
E01013039,505639.4,437574.3
E01012775,505634.5,429534.1
E01023398,505624.2,206705.3
E01027031,505617.7,283456.8
E01023399,505608.3,208014.9
E01002527,505606.8,179120.3
E01030743,505601,174303.7
E01023400,505598.4,207409
E01002518,505592.3,182194.7
E01031457,505588.9,102510.9
E01012777,505582.1,428815.3
E01030740,505575.4,170988.6
E01017482,505560.8,250831.5
E01026179,505548.8,356151.3
E01031663,505514.4,119044.1
E01002514,505513.7,184526.8
E01030683,505504.7,163159.8
E01015754,505454.7,224417.9
E01015751,505444.7,223893.6
E01002441,505439.6,189774.7
E01030875,505438.4,139117.9
E01030646,505437.6,164629.3
E01027808,505423.4,483331.3
E01026191,505413.5,367287.3
E01002524,505391.7,182968.2
E01002517,505390.9,182417.6
E01017453,505389.8,252615.4
E01017420,505388.2,237965.9
E01017522,505380.7,249090.3
E01031626,505371.4,113926.8
E01017476,505371.3,247990.6
E01015713,505356.4,222577.6
E01012798,505354.3,430643
E01030729,505352.2,170014.5
E01017477,505347.5,247717.2
E01015803,505337.3,225935.5
E01002521,505330.7,184075
E01030681,505329.2,162416.9
E01002519,505323.2,181645.5
E01017472,505319.5,248295.2
E01017484,505299.1,250440
E01015804,505284.8,225369.9
E01030654,505272,166426.1
E01012962,505269.4,432457.8
E01017469,505251.7,249874.8
E01002523,505226.2,183475.8
E01012802,505223.4,429702.9
E01030649,505220.3,164937.9
E01023812,505214.9,195992.4
E01002439,505213.4,190726.5
E01030459,505212.8,156357.8
E01012799,505201.2,430181.9
E01012985,505179.1,459579.1
E01031462,505167.7,102864.6
E01031545,505167.4,126326.3
E01017550,505166.6,247151.3
E01023852,505164.9,194351.2
E01017455,505163.8,252176.8
E01027867,505149.5,485980.4
E01023354,505149.4,205584.4
E01002442,505128.1,189095.5
E01013037,505115,439568.8
E01012770,505112.9,428559.9
E01031662,505108.7,118713.7
E01017457,505107.3,251665.8
E01027818,505103.2,484252.7
E01012882,505086,426855.7
E01030645,505077.8,164399.3
E01026234,505064.9,344424.6
E01015752,505057.1,224541
E01015749,505039.8,224045.9
E01030741,505029.8,170844.8
E01031464,505026.2,102444.1
E01031463,505000.3,103313.8
E01030874,504999.2,140030.9
E01002520,504975.3,183188.8
E01015718,504961.9,223292.7
E01013104,504961.1,429250.8
E01030440,504944,152472.3
E01030684,504926.4,164029.8
E01012955,504925.7,433370.8
E01023431,504924.3,212774.9
E01017473,504906.8,249004
E01031460,504906.7,101710.2
E01030651,504904.3,165778
E01015714,504891.2,222458.5
E01031003,504864.8,161027
E01017474,504842.9,248550.9
E01023854,504824.3,199347.7
E01012960,504814.2,432695.2
E01023380,504806.3,207189.4
E01030862,504803.3,135887
E01023382,504794,206563.3
E01030658,504792.1,167739.8
E01017502,504766.7,250289.2
E01015753,504765.6,224752.1
E01017497,504757.8,250651.4
E01012885,504751.7,427875.1
E01012803,504750.4,429864.8
E01023853,504749.2,194863.9
E01030694,504744.3,161946
E01012984,504742.7,455635.9
E01023391,504731.2,207977.8
E01013103,504730.6,429031.2
E01031461,504719.9,101851.5
E01030726,504716.9,170254.8
E01027805,504675.3,488917.9
E01012796,504673,429562.4
E01027820,504670.9,484291.3
E01030682,504660.7,162362
E01030650,504660,165051.4
E01030490,504657,146786.5
E01015762,504653.5,222815.7
E01013109,504653.2,428627.6
E01030734,504639.8,171936.8
E01030652,504620.2,166332.1
E01012887,504596,427286.2
E01012800,504591.6,430194.5
E01017475,504591.2,247958.7
E01030648,504588.7,164666.2
E01027050,504583.5,295787.1
E01013040,504564.9,439248.9
E01030742,504550.8,170679.6
E01002438,504540.2,191625.8
E01017466,504539.9,249596.8
E01017498,504518.6,251087.1
E01017812,504518.1,185389.2
E01023390,504505.1,208380.1
E01026209,504504.3,347827.9
E01015758,504499.8,223951.8
E01017471,504475.2,249941.8
E01013045,504469.3,440133.8
E01023813,504464,196309.9
E01026330,504462.1,316028.2
E01031407,504442.6,103235.7
E01030997,504434.5,158949.6
E01030737,504432.5,171275.8
E01027049,504424.2,288129.6
E01023375,504419,202008.3
E01023379,504405.4,206396.9
E01017500,504395.4,250557.2
E01012884,504389.9,426863.7
E01012957,504385.6,432929.8
E01023836,504372.5,194006.4
E01023381,504363.2,206910.3
E01017411,504356.3,241594.4
E01023847,504346.4,194353.8
E01027868,504345.7,487032.8
E01030660,504332.1,163816
E01017501,504271.1,250228.7
E01027817,504264.8,483868.5
E01027806,504257.3,488635.1
E01030728,504256.1,169833.9
E01015763,504251,223000
E01027854,504240.7,487799.4
E01031004,504234.8,161011.3
E01031410,504204.1,102617.8
E01012963,504175.2,432174.4
E01030747,504175.1,174723.8
E01030653,504164.7,166616.4
E01015760,504150.8,223383
E01027847,504145.7,489109.2
E01012991,504133.9,465550.1
E01023848,504132.1,194837.3
E01030693,504130.2,161697.5
E01030659,504126.2,166999.5
E01031399,504125.3,101871.8
E01023429,504119.3,207561.2
E01013106,504105.9,428574.5
E01013006,504081,426688.2
E01023392,504075.3,208497.6
E01015756,504060.3,223949.7
E01030696,504059.4,162208.9
E01013804,504052.8,311386.6
E01017506,504038.5,248242.9
E01013038,504036.9,439961.7
E01030738,504035.5,171057.8
E01031408,504033.6,103116.6
E01017499,504030,250846.2
E01027819,504020.3,484187
E01017507,504009,247778.9
E01017810,504006.9,188245
E01013065,504002.2,440869.8
E01017541,504000.4,262899.8
E01017583,503993.1,222392.2
E01027852,503993,487616.9
E01027804,503987.4,488299
E01013010,503982.7,427343.9
E01017813,503980.8,186582
E01027047,503953.2,288894
E01030476,503946.4,155421.4
E01013036,503928.9,439586.9
E01031517,503928.9,131128.4
E01017408,503924.2,230436.5
E01030940,503910.1,142826
E01017536,503908,249559.1
E01012956,503899.8,433018.1
E01030727,503887.7,170459.7
E01031002,503887.3,160526.2
E01017402,503866.6,234754.5
E01017400,503865.1,235439.4
E01013069,503864.7,440494.9
E01027846,503850.5,489213.2
E01013259,503849,421369.3
E01017827,503834.7,181049.1
E01017539,503831,249723.3
E01031398,503826.7,102262.5
E01023427,503814.7,207935
E01017372,503812.8,237488.8
E01015759,503811.1,223656.4
E01030736,503808.4,171610
E01027853,503782.5,487422.7
E01017409,503755.9,230721.3
E01013008,503751.3,426147.4
E01013115,503739.6,429517.3
E01013041,503737.4,439215.3
E01023384,503733.3,206740.8
E01017517,503722.7,247115.5
E01027812,503715.7,488480.6
E01017512,503712.3,248537
E01023814,503709.5,196409.5
E01030662,503706.8,164379.9
E01017538,503705.6,249217.4
E01031409,503700.6,102773
E01026346,503690.8,308274.3
E01026371,503675.3,373576.2
E01030657,503663,166567.9
E01015761,503652,223273.5
E01030695,503647.4,161703.1
E01026406,503639,375744.8
E01030661,503637.5,163505.2
E01012961,503634.7,432232.4
E01030998,503633.6,159717.5
E01023385,503632.1,207401.4
E01027048,503625.3,288211.2
E01013014,503610.2,426773.4
E01017535,503607.7,249769.9
E01013107,503596.5,428753.1
E01017508,503593.8,247876.4
E01017829,503590.9,179536.3
E01023378,503580.2,205525.8
E01013071,503570.6,440012.5
E01017371,503568.5,237266.7
E01013111,503566.5,429884.5
E01031400,503548.8,101624.7
E01026405,503541.4,377094.3
E01027810,503541.4,488665.7
E01017585,503538.1,222759.8
E01017582,503511.4,222347.6
E01017374,503505.5,238275.3
E01030686,503492.1,169783.2
E01013255,503491.5,422161.3
E01017513,503483.2,247321.3
E01013013,503479.4,427212.9
E01030655,503438.6,165677.9
E01027046,503437.9,289152.6
E01013064,503436.3,441230.8
E01017811,503427.3,188437
E01012958,503423,432688.3
E01013105,503421.3,429049.6
E01023837,503410.2,192321.3
E01013112,503404.8,430385.6
E01017401,503401.3,235329
E01026205,503383.8,369748.8
E01027862,503369.9,488044.1
E01016482,503369.3,176504.2
E01027851,503358.6,488912.8
E01013067,503358.2,440862.7
E01026350,503350,306992
E01017375,503349,237818.5
E01023383,503339.2,206698.7
E01017403,503337.3,234404.4
E01017828,503336.1,181240.5
E01013062,503333,439598.3
E01030656,503320.8,167070.5
E01015757,503311,223570.6
E01023428,503305,208071.2
E01027811,503294.4,488457
E01017600,503282.3,224563.1
E01012954,503264.8,433060
E01017479,503259.8,252640.4
E01017586,503257.7,218233
E01027849,503253.7,489591.8
E01027848,503246,490471.2
E01017594,503245.4,220842.5
E01030475,503238.7,154746
E01017478,503230.8,257693.8
E01026369,503228.3,373084.7
E01026347,503223.7,307674.3
E01017537,503212.3,249309.8
E01031455,503202.9,102134.1
E01017505,503202.4,247556.7
E01027825,503194.5,486742.1
E01026372,503192.3,379731.2
E01012977,503190.1,457741.2
E01013042,503189.3,438492.3
E01013011,503180.6,426773.2
E01023835,503179.6,194296.6
E01013009,503163.2,425964.6
E01026348,503161.4,308075.5
E01027826,503161.4,487722.8
E01030735,503139.9,172089.5
E01031468,503104.6,103583.9
E01013043,503104.2,438054.1
E01013254,503104.2,422498.2
E01031456,503086.3,101715
E01017481,503081.7,253226.2
E01027861,503046.3,488042.6
E01017399,503043.2,235978.3
E01013063,503036.4,439079
E01027850,503018.4,489336.2
E01013007,503011,426531.3
E01013258,503004.7,421619.8
E01017509,503003.8,248237
E01027858,503000.2,484017.4
E01030663,502986.1,170864.6
E01017405,502976.8,234645.6
E01030666,502970.9,171301
E01017584,502968.8,222447.2
E01017580,502956,224006.9
E01026351,502932.2,307118.8
E01030996,502929.9,159443.9
E01026197,502917.5,350778.1
E01017511,502903.8,248604.6
E01017593,502903.5,221224.5
E01017407,502901.5,235017
E01017601,502891.9,224717.2
E01017826,502889.1,183061.7
E01013066,502888,440831.3
E01013117,502887.7,429635
E01017450,502876.9,232599.3
E01026370,502863.7,372373.7
E01026414,502844.9,383705.3
E01026206,502840.4,369720.7
E01031469,502839.7,102913.4
E01017514,502831.7,247076.3
E01027845,502826.2,490089.1
E01017624,502817.1,220601.1
E01013070,502811.9,440095.7
E01017516,502774.3,246722.1
E01023838,502727.3,192512.6
E01030984,502725.3,160389.3
E01031454,502688.1,102108.4
E01026288,502685.6,307805.4
E01026204,502678.4,370287.5
E01023816,502676.5,195648.2
E01031665,502663.3,116878.2
E01012980,502657.7,457600.1
E01017510,502657.7,247666.2
E01013257,502651.6,421194.4
E01013044,502643.8,437778.3
E01016481,502630.7,177122.5
E01030462,502628.1,151082
E01023817,502621.3,196218.7
E01013108,502617.3,428660.3
E01030461,502603.3,150395.3
E01017825,502599.3,182803.8
E01030678,502597.5,163942.1
E01027872,502597.3,488896.3
E01027863,502593.4,488264
E01027824,502591.6,487538.1
E01012976,502588.2,458538.8
E01013110,502586.4,430166.8
E01031428,502553.1,102400.9
E01017404,502546.5,234448.4
E01017602,502520.3,224398.5
E01026349,502519.3,307287.9
E01017373,502506.3,237299.2
E01017619,502504,224993.8
E01013256,502502.2,422382.6
E01017824,502495.8,183937.4
E01030680,502495.5,163459.5
E01017592,502493.7,221610
E01031467,502488.7,103970
E01030463,502462,151613.3
E01031430,502460.3,103207
E01026287,502422.5,308121
E01017626,502408.3,220520.2
E01012989,502406.9,451975.2
E01017515,502404.9,247014.2
E01027874,502399.8,489387.3
E01013267,502387.1,413573.5
E01017406,502381.9,235454.9
E01017480,502374.1,253241.7
E01023374,502364.1,203322.8
E01012982,502352.9,457484
E01031392,502351.3,107242.8
E01030985,502350.4,160376.2
E01013005,502348.6,426156.6
E01030688,502327.7,170357
E01030863,502324,145486.4
E01030477,502320.5,155789.9
E01013068,502314.3,440744.5
E01017552,502311.4,242687.9
E01012975,502310.3,458411.3
E01017581,502302.7,223654.9
E01030665,502286.7,171497.7
E01013113,502272.8,430670.3
E01017623,502254,221268.8
E01031427,502249.2,102770.1
E01030685,502241.5,168938
E01027859,502240.2,483571.3
E01017460,502227.9,250505.2
E01031544,502213.8,125680.7
E01030981,502207.8,159293.5
E01012979,502189.3,458090.3
E01013012,502186.9,427013.4
E01013118,502179.1,429091.2
E01027842,502167.6,489748.4
E01030965,502160.7,160979.4
E01030464,502133.6,151145.1
E01017570,502119.8,222039.5
E01017617,502109.8,224241.3
E01027860,502087.8,484002.2
E01030664,502045.8,171145.5
E01013116,502019.8,429896.8
E01017461,502008.8,249597.6
E01023815,501994.5,195364.3
E01016492,501991.7,178777.8
E01030989,501978.6,158922.2
E01017625,501972,220804.1
E01030435,501963,152033.2
E01031429,501949.7,103167.6
E01030994,501946.3,157147.4
E01027873,501921.6,488210.1
E01016480,501891.3,177493.5
E01026190,501891,366989.3
E01030982,501875.9,159547.4
E01030460,501867.8,150612.5
E01023818,501865.3,196139.7
E01013269,501855.1,408693.9
E01017620,501836.4,228076.4
E01017618,501819.8,224561.8
E01012978,501800.8,457901.3
E01026289,501799.4,307884.6
E01026189,501796,367689.3
E01030687,501782.4,170368.5
E01016506,501732.8,179649
E01030434,501718.8,152577.7
E01027844,501713.9,489182.7
E01023355,501700.5,209143
E01017587,501674.1,216648.8
E01017565,501673.2,221295.6
E01026358,501654.5,307535.1
E01017568,501651.3,222084.6
E01016479,501618.4,177885.1
E01017818,501584.8,187122.2
E01030990,501562.2,158170.3
E01026359,501554.9,307092.3
E01016509,501533.2,179391.1
E01016490,501516.9,178317.5
E01027855,501515.1,490711
E01030677,501512.1,166010.9
E01017579,501495.1,224085.5
E01027843,501487.9,489530.5
E01031391,501484.8,106825.7
E01016491,501469.1,179034.3
E01030995,501460.8,157066.5
E01013114,501441.8,429311.6
E01017569,501440.8,221896
E01030980,501427,159380.5
E01017578,501398.7,223420.3
E01017567,501390.8,221492
E01016577,501349.9,175347.2
E01023377,501345.1,202819.3
E01026413,501318.5,379922
E01030437,501313.5,150086.9
E01030668,501275.5,171553.1
E01030436,501274,151887.2
E01030479,501272.8,147064.4
E01012983,501269.9,456914.6
E01030454,501262.9,149331.7
E01027856,501209.7,490234.2
E01017835,501206.9,180873.6
E01013805,501206.2,309914.3
E01026393,501202.7,375264
E01030667,501195.7,171132.4
E01030679,501195.4,163910.1
E01030439,501195.2,150947.2
E01023373,501181.6,203839.5
E01023376,501152.4,203417.9
E01016576,501142.7,173109
E01017528,501087.7,253599.1
E01012966,501081,432986.8
E01030983,501072,159239
E01031518,501049.9,131048.3
E01026203,501037.4,370283.7
E01016502,501015,178996.9
E01030866,501011.1,144828.9
E01026357,501005.2,307675.3
E01017599,500993,222720.9
E01016489,500972.1,178328.7
E01030972,500968,157355.1
E01017553,500947.8,245744.1
E01017622,500941.9,228249.7
E01017596,500939.4,222031.8
E01027836,500908.1,493683
E01030988,500892.6,158669.6
E01016503,500886.7,178709.8
E01016508,500873.4,179657.3
E01030964,500867,159778.5
E01026412,500853.3,380003.9
E01026198,500818.5,350227.7
E01030670,500756.7,170627.2
E01017463,500743.9,251365.6
E01030438,500725.4,150333.9
E01026395,500722.8,375484.2
E01013273,500719.6,407356.9
E01017597,500711.8,221768
E01012927,500711.2,443278.3
E01026316,500711.2,324757.5
E01030973,500701.3,156666.1
E01030865,500699.2,144164.6
E01017757,500694.9,191893.8
E01017819,500676.3,188610.3
E01017554,500659.4,245328
E01030453,500649.2,149722.2
E01030669,500645.4,171043.9
E01031390,500614.6,106593.7
E01017621,500610.6,228629.8
E01017754,500582.1,190971.3
E01030993,500545.4,158303
E01026356,500545.1,308066.4
E01016500,500498.1,178607.7
E01017598,500490.7,223065.1
E01016505,500479.9,179121
E01017551,500445.5,245154.4
E01027075,500432.3,278841
E01017595,500396.5,222281.6
E01017566,500380.3,221376.9
E01017756,500351.9,191821.9
E01030690,500326.6,168028.7
E01027053,500304.1,273017.3
E01030954,500303.5,158717.6
E01017758,500301.5,192325
E01030480,500285.8,146695.2
E01030991,500282,157902.8
E01017834,500259.1,182573.8
E01017820,500257.3,188632
E01016507,500255.2,179645.3
E01030963,500248.2,159923.8
E01030456,500231.7,148715.7
E01013271,500213.6,407964.2
E01017462,500189.4,250950.7
E01017459,500150.5,250505.7
E01017545,500127.6,262605.2
E01030971,500121.9,157047.5
E01023367,500094.2,206957.5
E01027033,500080.1,302950.1
E01030968,500075.4,159238.1
E01026155,500064.8,373338.1
E01030992,500051.1,157651.4
E01013272,500040.3,407199.2
E01016501,500037.4,179134.9
E01026394,500022.4,374745
E01013093,500015.2,428119
E01026332,500004,333906.9
E01030457,499995.7,149998.2
E01017755,499995.4,190661.7
E01023362,499985.3,208150
E01017751,499951.1,189701.3
E01012919,499950,438780.3
E01031470,499941.2,102527.3
E01030455,499927.5,149498.2
E01030986,499915.1,156159.2
E01030689,499896.1,168166.2
E01017777,499890.5,197669.2
E01012923,499887.8,445374.8
E01017822,499874.3,186973
E01030672,499845.6,171194.8
E01030504,499840.7,152996.7
E01030484,499818.2,151693
E01031516,499814.1,119736.5
E01026153,499813,372966.3
E01027051,499785.8,272523.3
E01027077,499785.8,278211.4
E01026123,499764.7,372028
E01016575,499752.3,174509.7
E01027076,499745.3,278788.3
E01030482,499745.3,152024.5
E01017544,499684.2,259553.9
E01012921,499669.8,436945.3
E01030864,499668.3,140752.9
E01027055,499641.8,273250.4
E01016513,499639.6,178781.6
E01030451,499619.8,149879.3
E01017762,499609,196143.4
E01023356,499587.2,213100.9
E01030987,499581.7,155378.3
E01030969,499579.2,159006.5
E01023366,499569.9,207296.1
E01017753,499552.6,190998.2
E01031479,499546.5,115009.9
E01016504,499538.8,179340.2
E01030450,499522.3,150502.9
E01017418,499516.8,241416.9
