LSOA_CODE,School Rating,Crime per region,Crime per region/10,
E01004770,4.712,4,0.4,8.712
E01004903,4.712,4,0.4,8.712
E01004912,4.712,4,0.4,8.712
E01004943,4.712,4,0.4,8.712
E01004959,4.712,4,0.4,8.712
E01004983,4.712,4,0.4,8.712
E01005028,4.712,4,0.4,8.712
E01005029,4.712,4,0.4,8.712
E01005030,4.712,4,0.4,8.712
E01005054,4.712,4,0.4,8.712
E01005056,4.712,4,0.4,8.712
E01005358,4.712,4,0.4,8.712
E01005474,4.712,4,0.4,8.712
E01005492,4.712,4,0.4,8.712
E01005503,4.712,4,0.4,8.712
E01005508,4.712,4,0.4,8.712
E01005557,4.712,4,0.4,8.712
E01005714,4.712,4,0.4,8.712
E01005736,4.712,4,0.4,8.712
E01005759,4.712,4,0.4,8.712
E01005769,4.712,4,0.4,8.712
E01005885,4.712,4,0.4,8.712
E01005936,4.712,4,0.4,8.712
E01005966,4.712,4,0.4,8.712
E01005971,4.712,4,0.4,8.712
E01005988,4.712,4,0.4,8.712
E01005989,4.712,4,0.4,8.712
E01006008,4.712,4,0.4,8.712
E01006021,4.712,4,0.4,8.712
E01006022,4.712,4,0.4,8.712
E01006052,4.712,4,0.4,8.712
E01006061,4.712,4,0.4,8.712
E01006182,4.712,4,0.4,8.712
E01006223,4.712,4,0.4,8.712
E01006277,4.712,4,0.4,8.712
E01006353,4.712,4,0.4,8.712
E01006355,4.712,4,0.4,8.712
E01006466,4.712,4,0.4,8.712
E01006475,4.712,4,0.4,8.712
E01006499,4.712,4,0.4,8.712
E01006554,4.712,4,0.4,8.712
E01006580,4.712,4,0.4,9.712
E01006938,4.712,5,0.5,9.712
E01006956,4.712,5,0.5,9.712
E01007038,4.712,5,0.5,9.712
E01007223,4.712,5,0.5,9.712
E01007245,4.712,5,0.5,9.712
E01007297,4.712,5,0.5,9.712
E01007309,4.712,5,0.5,9.712
E01007338,4.712,5,0.5,9.712
E01007359,4.712,5,0.5,9.712
E01007360,4.712,5,0.5,9.712
E01007362,4.712,5,0.5,9.712
E01007403,4.712,5,0.5,9.712
E01007405,4.712,5,0.5,9.712
E01007408,4.712,5,0.5,9.712
E01007444,4.712,5,0.5,9.712
E01007448,4.712,5,0.5,9.712
E01007452,4.712,5,0.5,9.712
E01007456,4.712,5,0.5,9.712
E01007460,4.712,5,0.5,9.712
E01007596,4.712,5,0.5,9.712
E01007604,4.712,5,0.5,9.712
E01007607,4.712,5,0.5,9.712
E01007677,4.712,5,0.5,9.712
E01007728,4.712,5,0.5,9.712
E01007730,4.712,5,0.5,9.712
E01007733,4.712,5,0.5,9.712
E01007814,4.712,5,0.5,9.712
E01007823,4.712,5,0.5,9.712
E01007915,4.712,5,0.5,9.712
E01007917,4.712,5,0.5,9.712
E01008068,4.712,5,0.5,9.712
E01008078,4.712,5,0.5,9.712
E01008081,4.712,5,0.5,9.712
E01008111,4.712,5,0.5,9.712
E01008154,4.712,5,0.5,9.712
E01008183,4.712,5,0.5,9.712
E01008187,4.712,5,0.5,9.712
E01008208,4.712,5,0.5,9.712
E01008225,4.712,5,0.5,9.712
E01008251,4.712,5,0.5,9.712
E01008255,4.712,5,0.5,9.712
E01008277,4.712,5,0.5,9.712
E01008318,4.712,5,0.5,9.712
E01008320,4.712,5,0.5,9.712
E01008323,4.712,5,0.5,9.712
E01008364,4.712,5,0.5,9.712
E01008409,4.712,5,0.5,9.712
E01008443,4.712,5,0.5,9.712
E01008452,4.712,5,0.5,9.712
E01008464,4.712,5,0.5,9.712
E01008486,4.712,5,0.5,9.712
E01008488,4.712,5,0.5,9.712
E01008537,4.712,5,0.5,9.712
E01008574,4.712,5,0.5,9.712
E01008616,4.712,5,0.5,9.712
E01008620,4.712,5,0.5,9.712
E01008634,4.712,5,0.5,9.712
E01008636,4.712,5,0.5,9.712
E01008651,4.712,5,0.5,9.712
E01008722,4.712,5,0.5,9.712
E01008726,4.712,5,0.5,9.712
E01008728,4.712,5,0.5,9.712
E01008768,4.712,5,0.5,9.712
E01008769,4.712,5,0.5,9.712
E01008788,4.712,5,0.5,9.712
E01008795,4.712,5,0.5,9.712
E01008831,4.712,5,0.5,9.712
E01008844,4.712,5,0.5,9.712
E01008870,4.712,5,0.5,9.712
E01008925,4.712,5,0.5,9.712
E01008932,4.712,5,0.5,9.712
E01008940,4.712,5,0.5,9.712
E01008944,4.712,5,0.5,9.712
E01008945,4.712,5,0.5,9.712
E01008948,4.712,5,0.5,10.712
E01008969,4.712,6,0.6,10.712
E01008972,4.712,6,0.6,10.712
E01008976,4.712,6,0.6,10.712
E01008978,4.712,6,0.6,10.712
E01008984,4.712,6,0.6,10.712
E01008994,4.712,6,0.6,10.712
E01009023,4.712,6,0.6,10.712
E01009050,4.712,6,0.6,10.712
E01009090,4.712,6,0.6,10.712
E01009101,4.712,6,0.6,10.712
E01009151,4.712,6,0.6,10.712
E01009168,4.712,6,0.6,10.712
E01009169,4.712,6,0.6,10.712
E01009200,4.712,6,0.6,10.712
E01009223,4.712,6,0.6,10.712
E01009226,4.712,6,0.6,10.712
E01009227,4.712,6,0.6,10.712
E01009228,4.712,6,0.6,10.712
E01009229,4.712,6,0.6,10.712
E01009253,4.712,6,0.6,10.712
E01009259,4.712,6,0.6,10.712
E01009355,4.712,6,0.6,10.712
E01009371,4.712,6,0.6,10.712
E01009391,4.712,6,0.6,10.712
E01009392,4.712,6,0.6,10.712
E01009393,4.712,6,0.6,10.712
E01009479,4.712,6,0.6,10.712
E01009520,4.712,6,0.6,10.712
E01009524,4.712,6,0.6,10.712
E01009628,4.712,6,0.6,10.712
E01009629,4.712,6,0.6,10.712
E01009645,4.712,6,0.6,10.712
E01009708,4.712,6,0.6,10.712
E01009723,4.712,6,0.6,10.712
E01009790,4.712,6,0.6,10.712
E01009792,4.712,6,0.6,10.712
E01009795,4.712,6,0.6,10.712
E01009798,4.712,6,0.6,10.712
E01009851,4.712,6,0.6,10.712
E01009899,4.712,6,0.6,10.712
E01009907,4.712,6,0.6,10.712
E01009911,4.712,6,0.6,10.712
E01009968,4.712,6,0.6,10.712
E01010007,4.712,6,0.6,10.712
E01010014,4.712,6,0.6,10.712
E01010217,4.712,6,0.6,10.712
E01010225,4.712,6,0.6,10.712
E01010253,4.712,6,0.6,10.712
E01010286,4.712,6,0.6,10.712
E01010318,4.712,6,0.6,10.712
E01010352,4.712,6,0.6,10.712
E01010361,4.712,6,0.6,10.712
E01010475,4.712,6,0.6,10.712
E01010527,4.712,6,0.6,10.712
E01010581,4.712,6,0.6,10.712
E01010595,4.712,6,0.6,10.712
E01010837,4.712,6,0.6,10.712
E01010870,4.712,6,0.6,10.712
E01010890,4.712,6,0.6,10.712
E01010894,4.712,6,0.6,10.712
E01010898,4.712,6,0.6,10.712
E01010911,4.712,6,0.6,10.712
E01010918,4.712,6,0.6,11.712
E01011080,4.712,7,0.7,11.712
E01011081,4.712,7,0.7,11.712
E01011153,4.712,7,0.7,11.712
E01011166,4.712,7,0.7,11.712
E01011230,4.712,7,0.7,11.712
E01011231,4.712,7,0.7,11.712
E01011246,4.712,7,0.7,11.712
E01011412,4.712,7,0.7,11.712
E01011414,4.712,7,0.7,11.712
E01011515,4.712,7,0.7,11.712
E01011593,4.712,7,0.7,11.712
E01011610,4.712,7,0.7,11.712
E01011650,4.712,7,0.7,11.712
E01011752,4.712,7,0.7,11.712
E01011758,4.712,7,0.7,11.712
E01011770,4.712,7,0.7,11.712
E01011781,4.712,7,0.7,11.712
E01011815,4.712,7,0.7,11.712
E01011879,4.712,7,0.7,11.712
E01011882,4.712,7,0.7,11.712
E01011883,4.712,7,0.7,11.712
E01011906,4.712,7,0.7,11.712
E01011917,4.712,7,0.7,11.712
E01011929,4.712,7,0.7,11.712
E01011930,4.712,7,0.7,11.712
E01011936,4.712,7,0.7,11.712
E01011940,4.712,7,0.7,11.712
E01011943,4.712,7,0.7,11.712
E01011969,4.712,7,0.7,11.712
E01011970,4.712,7,0.7,11.712
E01011978,4.712,7,0.7,11.712
E01011987,4.712,7,0.7,11.712
E01011991,4.712,7,0.7,11.712
E01012208,4.712,7,0.7,11.712
E01012214,4.712,7,0.7,11.712
E01012242,4.712,7,0.7,11.712
E01012275,4.712,7,0.7,11.712
E01012281,4.712,7,0.7,11.712
E01012285,4.712,7,0.7,11.712
E01012375,4.712,7,0.7,11.712
E01012457,4.712,7,0.7,11.712
E01012505,4.712,7,0.7,11.712
E01012543,4.712,7,0.7,11.712
E01012574,4.712,7,0.7,11.712
E01012576,4.712,7,0.7,11.712
E01012611,4.712,7,0.7,11.712
E01012652,4.712,7,0.7,11.712
E01012716,4.712,7,0.7,11.712
E01012816,4.712,7,0.7,11.712
E01012954,4.712,7,0.7,11.712
E01012955,4.712,7,0.7,11.712
E01012956,4.712,7,0.7,11.712
E01012957,4.712,7,0.7,11.712
E01012962,4.712,7,0.7,11.712
E01013017,4.712,7,0.7,12.712
E01013020,4.712,8,0.8,12.712
E01013182,4.712,8,0.8,12.712
E01013320,4.712,8,0.8,12.712
E01013380,4.712,8,0.8,12.712
E01013388,4.712,8,0.8,12.712
E01013401,4.712,8,0.8,12.712
E01013484,4.712,8,0.8,12.712
E01013511,4.712,8,0.8,12.712
E01013569,4.712,8,0.8,12.712
E01013593,4.712,8,0.8,12.712
E01013595,4.712,8,0.8,12.712
E01013668,4.712,8,0.8,12.712
E01013670,4.712,8,0.8,12.712
E01013676,4.712,8,0.8,12.712
E01013710,4.712,8,0.8,12.712
E01013711,4.712,8,0.8,12.712
E01013762,4.712,8,0.8,12.712
E01013766,4.712,8,0.8,12.712
E01013929,4.712,8,0.8,12.712
E01014001,4.712,8,0.8,12.712
E01014011,4.712,8,0.8,12.712
E01014036,4.712,8,0.8,12.712
E01014049,4.712,8,0.8,12.712
E01014057,4.712,8,0.8,12.712
E01014062,4.712,8,0.8,12.712
E01014077,4.712,8,0.8,12.712
E01014092,4.712,8,0.8,12.712
E01014104,4.712,8,0.8,12.712
E01014140,4.712,8,0.8,12.712
E01014154,4.712,8,0.8,12.712
E01014225,4.712,8,0.8,12.712
E01014235,4.712,8,0.8,12.712
E01014267,4.712,8,0.8,12.712
E01014277,4.712,8,0.8,12.712
E01014293,4.712,8,0.8,12.712
E01014321,4.712,8,0.8,12.712
E01014337,4.712,8,0.8,12.712
E01014343,4.712,8,0.8,12.712
E01014384,4.712,8,0.8,12.712
E01014459,4.712,8,0.8,12.712
E01014460,4.712,8,0.8,12.712
E01014489,4.712,8,0.8,12.712
E01014507,4.712,8,0.8,12.712
E01014617,4.712,8,0.8,12.712
E01014683,4.712,8,0.8,12.712
E01014717,4.712,8,0.8,12.712
E01014755,4.712,8,0.8,12.712
E01014758,4.712,8,0.8,12.712
E01014876,4.712,8,0.8,12.712
E01014897,4.712,8,0.8,12.712
E01014901,4.712,8,0.8,13.712
E01014922,4.712,9,0.9,13.712
E01014923,4.712,9,0.9,13.712
E01014958,4.712,9,0.9,13.712
E01014965,4.712,9,0.9,13.712
E01014973,4.712,9,0.9,13.712
E01014977,4.712,9,0.9,13.712
E01015002,4.712,9,0.9,13.712
E01015004,4.712,9,0.9,13.712
E01015008,4.712,9,0.9,13.712
E01015051,4.712,9,0.9,13.712
E01015179,4.712,9,0.9,13.712
E01015318,4.712,9,0.9,13.712
E01015350,4.712,9,0.9,13.712
E01015373,4.712,9,0.9,13.712
E01015376,4.712,9,0.9,13.712
E01015418,4.712,9,0.9,13.712
E01015499,4.712,9,0.9,13.712
E01015500,4.712,9,0.9,13.712
E01015538,4.712,9,0.9,13.712
E01015540,4.712,9,0.9,13.712
E01015570,4.712,9,0.9,13.712
E01015572,4.712,9,0.9,13.712
E01015573,4.712,9,0.9,13.712
E01015605,4.712,9,0.9,13.712
E01015608,4.712,9,0.9,13.712
E01015666,4.712,9,0.9,13.712
E01015675,4.712,9,0.9,13.712
E01015680,4.712,9,0.9,13.712
E01015716,4.712,9,0.9,13.712
E01015731,4.712,9,0.9,13.712
E01015752,4.712,9,0.9,13.712
E01015756,4.712,9,0.9,13.712
E01015758,4.712,9,0.9,13.712
E01015760,4.712,9,0.9,13.712
E01015763,4.712,9,0.9,13.712
E01015788,4.712,9,0.9,13.712
E01015865,4.712,9,0.9,13.712
E01015866,4.712,9,0.9,13.712
E01015978,4.712,9,0.9,13.712
E01016015,4.712,9,0.9,13.712
E01016021,4.712,9,0.9,13.712
E01016024,4.712,9,0.9,13.712
E01016065,4.712,9,0.9,13.712
E01016089,4.712,9,0.9,13.712
E01016099,4.712,9,0.9,13.712
E01016164,4.712,9,0.9,13.712
E01016172,4.712,9,0.9,13.712
E01016173,4.712,9,0.9,13.712
E01016177,4.712,9,0.9,13.712
E01016178,4.712,9,0.9,13.712
E01016192,4.712,9,0.9,13.712
E01016293,4.712,9,0.9,13.712
E01016294,4.712,9,0.9,13.712
E01016299,4.712,9,0.9,13.712
E01016301,4.712,9,0.9,13.712
E01016306,4.712,9,0.9,13.712
E01016317,4.712,9,0.9,13.712
E01016323,4.712,9,0.9,13.712
E01016344,4.712,9,0.9,13.712
E01016345,4.712,9,0.9,13.712
E01016366,4.712,9,0.9,13.712
E01016414,4.712,9,0.9,13.712
E01016421,4.712,9,0.9,13.712
E01016482,4.712,9,0.9,13.712
E01016488,4.712,9,0.9,14.712
E01016741,4.712,10,1,14.712
E01016759,4.712,10,1,14.712
E01016762,4.712,10,1,14.712
E01016818,4.712,10,1,14.712
E01017013,4.712,10,1,14.712
E01017047,4.712,10,1,14.712
E01017050,4.712,10,1,14.712
E01017301,4.712,10,1,14.712
E01017506,4.712,10,1,14.712
E01017510,4.712,10,1,14.712
E01017512,4.712,10,1,14.712
E01017535,4.712,10,1,14.712
E01017581,4.712,10,1,14.712
E01017599,4.712,10,1,14.712
E01017600,4.712,10,1,14.712
E01017602,4.712,10,1,14.712
E01017618,4.712,10,1,14.712
E01017619,4.712,10,1,14.712
E01017800,4.712,10,1,14.712
E01017850,4.712,10,1,14.712
E01017857,4.712,10,1,14.712
E01018118,4.712,10,1,14.712
E01018126,4.712,10,1,14.712
E01018131,4.712,10,1,14.712
E01018183,4.712,10,1,14.712
E01018200,4.712,10,1,14.712
E01018219,4.712,10,1,14.712
E01018220,4.712,10,1,15.712
E01018263,4.712,11,1.1,15.712
E01018265,4.712,11,1.1,15.712
E01018271,4.712,11,1.1,15.712
E01018275,4.712,11,1.1,15.712
E01018288,4.712,11,1.1,15.712
E01018295,4.712,11,1.1,15.712
E01018302,4.712,11,1.1,15.712
E01018303,4.712,11,1.1,15.712
E01018336,4.712,11,1.1,15.712
E01018337,4.712,11,1.1,15.712
E01018339,4.712,11,1.1,15.712
E01018366,4.712,11,1.1,15.712
E01018374,4.712,11,1.1,15.712
E01018376,4.712,11,1.1,15.712
E01018409,4.712,11,1.1,15.712
E01018465,4.712,11,1.1,15.712
E01018480,4.712,11,1.1,15.712
E01018481,4.712,11,1.1,15.712
E01018562,4.712,11,1.1,15.712
E01018583,4.712,11,1.1,15.712
E01018706,4.712,11,1.1,15.712
E01018707,4.712,11,1.1,15.712
E01018714,4.712,11,1.1,15.712
E01018764,4.712,11,1.1,15.712
E01018791,4.712,11,1.1,15.712
E01018792,4.712,11,1.1,15.712
E01018825,4.712,11,1.1,15.712
E01018844,4.712,11,1.1,15.712
E01018880,4.712,11,1.1,15.712
E01018968,4.712,11,1.1,15.712
E01019098,4.712,11,1.1,15.712
E01019116,4.712,11,1.1,15.712
E01019117,4.712,11,1.1,15.712
E01019129,4.712,11,1.1,15.712
E01019138,4.712,11,1.1,15.712
E01019161,4.712,11,1.1,15.712
E01019251,4.712,11,1.1,15.712
E01019279,4.712,11,1.1,15.712
E01019308,4.712,11,1.1,15.712
E01019327,4.712,11,1.1,15.712
E01019334,4.712,11,1.1,15.712
E01019335,4.712,11,1.1,15.712
E01019336,4.712,11,1.1,15.712
E01019338,4.712,11,1.1,15.712
E01019366,4.712,11,1.1,15.712
E01019394,4.712,11,1.1,15.712
E01019428,4.712,11,1.1,15.712
E01019429,4.712,11,1.1,15.712
E01019479,4.712,11,1.1,15.712
E01019528,4.712,11,1.1,15.712
E01019547,4.712,11,1.1,15.712
E01019581,4.712,11,1.1,15.712
E01019582,4.712,11,1.1,15.712
E01019630,4.712,11,1.1,15.712
E01019633,4.712,11,1.1,15.712
E01019635,4.712,11,1.1,15.712
E01019636,4.712,11,1.1,16.712
E01019673,4.712,12,1.2,16.712
E01019685,4.712,12,1.2,16.712
E01019696,4.712,12,1.2,16.712
E01019798,4.712,12,1.2,16.712
E01019823,4.712,12,1.2,16.712
E01019863,4.712,12,1.2,16.712
E01019864,4.712,12,1.2,16.712
E01019865,4.712,12,1.2,16.712
E01019915,4.712,12,1.2,16.712
E01019945,4.712,12,1.2,16.712
E01019963,4.712,12,1.2,16.712
E01020069,4.712,12,1.2,16.712
E01020076,4.712,12,1.2,16.712
E01020145,4.712,12,1.2,16.712
E01020249,4.712,12,1.2,16.712
E01020345,4.712,12,1.2,16.712
E01020394,4.712,12,1.2,16.712
E01020422,4.712,12,1.2,16.712
E01020455,4.712,12,1.2,16.712
E01020466,4.712,12,1.2,16.712
E01020535,4.712,12,1.2,16.712
E01020572,4.712,12,1.2,16.712
E01020573,4.712,12,1.2,16.712
E01020576,4.712,12,1.2,16.712
E01020581,4.712,12,1.2,16.712
E01020619,4.712,12,1.2,16.712
E01020631,4.712,12,1.2,16.712
E01020632,4.712,12,1.2,16.712
E01020643,4.712,12,1.2,16.712
E01020692,4.712,12,1.2,16.712
E01020727,4.712,12,1.2,16.712
E01020729,4.712,12,1.2,16.712
E01020730,4.712,12,1.2,16.712
E01020817,4.712,12,1.2,16.712
E01020820,4.712,12,1.2,16.712
E01020829,4.712,12,1.2,16.712
E01020875,4.712,12,1.2,16.712
E01020879,4.712,12,1.2,16.712
E01020881,4.712,12,1.2,16.712
E01020882,4.712,12,1.2,16.712
E01020885,4.712,12,1.2,16.712
E01020900,4.712,12,1.2,16.712
E01020901,4.712,12,1.2,16.712
E01020902,4.712,12,1.2,17.712
E01020971,4.712,13,1.3,17.712
E01020972,4.712,13,1.3,17.712
E01020977,4.712,13,1.3,17.712
E01021003,4.712,13,1.3,17.712
E01021010,4.712,13,1.3,17.712
E01021012,4.712,13,1.3,17.712
E01021028,4.712,13,1.3,17.712
E01021058,4.712,13,1.3,17.712
E01021060,4.712,13,1.3,17.712
E01021122,4.712,13,1.3,17.712
E01021124,4.712,13,1.3,17.712
E01021130,4.712,13,1.3,17.712
E01021233,4.712,13,1.3,17.712
E01021261,4.712,13,1.3,17.712
E01021299,4.712,13,1.3,17.712
E01021352,4.712,13,1.3,17.712
E01021353,4.712,13,1.3,17.712
E01021354,4.712,13,1.3,17.712
E01021355,4.712,13,1.3,17.712
E01021358,4.712,13,1.3,17.712
E01021359,4.712,13,1.3,17.712
E01021396,4.712,13,1.3,17.712
E01021408,4.712,13,1.3,17.712
E01021551,4.712,13,1.3,17.712
E01021608,4.712,13,1.3,17.712
E01021644,4.712,13,1.3,17.712
E01021661,4.712,13,1.3,17.712
E01021671,4.712,13,1.3,17.712
E01021717,4.712,13,1.3,17.712
E01021720,4.712,13,1.3,17.712
E01021741,4.712,13,1.3,17.712
E01021756,4.712,13,1.3,17.712
E01021763,4.712,13,1.3,17.712
E01021771,4.712,13,1.3,17.712
E01021806,4.712,13,1.3,17.712
E01021881,4.712,13,1.3,17.712
E01021903,4.712,13,1.3,17.712
E01021908,4.712,13,1.3,17.712
E01021917,4.712,13,1.3,17.712
E01021921,4.712,13,1.3,17.712
E01021931,4.712,13,1.3,17.712
E01021953,4.712,13,1.3,18.712
E01022086,4.712,14,1.4,18.712
E01022134,4.712,14,1.4,18.712
E01022217,4.712,14,1.4,18.712
E01022247,4.712,14,1.4,18.712
E01022253,4.712,14,1.4,18.712
E01022264,4.712,14,1.4,18.712
E01022298,4.712,14,1.4,18.712
E01022314,4.712,14,1.4,18.712
E01022343,4.712,14,1.4,18.712
E01022358,4.712,14,1.4,18.712
E01022428,4.712,14,1.4,18.712
E01022556,4.712,14,1.4,18.712
E01022604,4.712,14,1.4,18.712
E01022633,4.712,14,1.4,18.712
E01022649,4.712,14,1.4,18.712
E01022717,4.712,14,1.4,18.712
E01022860,4.712,14,1.4,18.712
E01022870,4.712,14,1.4,18.712
E01022872,4.712,14,1.4,18.712
E01022921,4.712,14,1.4,18.712
E01022974,4.712,14,1.4,18.712
E01022989,4.712,14,1.4,18.712
E01023003,4.712,14,1.4,18.712
E01023004,4.712,14,1.4,18.712
E01023008,4.712,14,1.4,18.712
E01023009,4.712,14,1.4,18.712
E01023037,4.712,14,1.4,18.712
E01023040,4.712,14,1.4,19.712
E01023102,4.712,15,1.5,19.712
E01023103,4.712,15,1.5,19.712
E01023116,4.712,15,1.5,19.712
E01023130,4.712,15,1.5,19.712
E01023145,4.712,15,1.5,19.712
E01023152,4.712,15,1.5,19.712
E01023159,4.712,15,1.5,19.712
E01023167,4.712,15,1.5,19.712
E01023174,4.712,15,1.5,19.712
E01023175,4.712,15,1.5,19.712
E01023176,4.712,15,1.5,19.712
E01023181,4.712,15,1.5,19.712
E01023304,4.712,15,1.5,19.712
E01023322,4.712,15,1.5,19.712
E01023330,4.712,15,1.5,19.712
E01023331,4.712,15,1.5,19.712
E01023567,4.712,15,1.5,19.712
E01023580,4.712,15,1.5,19.712
E01023594,4.712,15,1.5,19.712
E01023612,4.712,15,1.5,19.712
E01023641,4.712,15,1.5,19.712
E01023644,4.712,15,1.5,19.712
E01023662,4.712,15,1.5,19.712
E01023677,4.712,15,1.5,19.712
E01023739,4.712,15,1.5,19.712
E01023830,4.712,15,1.5,19.712
E01023903,4.712,15,1.5,19.712
E01023921,4.712,15,1.5,19.712
E01023947,4.712,15,1.5,19.712
E01023948,4.712,15,1.5,19.712
E01023960,4.712,15,1.5,19.712
E01023967,4.712,15,1.5,19.712
E01023970,4.712,15,1.5,19.712
E01023975,4.712,15,1.5,19.712
E01023977,4.712,15,1.5,20.712
E01024002,4.712,16,1.6,20.712
E01024016,4.712,16,1.6,20.712
E01024022,4.712,16,1.6,20.712
E01024029,4.712,16,1.6,20.712
E01024054,4.712,16,1.6,20.712
E01024095,4.712,16,1.6,20.712
E01024101,4.712,16,1.6,20.712
E01024105,4.712,16,1.6,20.712
E01024106,4.712,16,1.6,20.712
E01024124,4.712,16,1.6,20.712
E01024148,4.712,16,1.6,20.712
E01024166,4.712,16,1.6,20.712
E01024169,4.712,16,1.6,20.712
E01024172,4.712,16,1.6,20.712
E01024182,4.712,16,1.6,20.712
E01024206,4.712,16,1.6,20.712
E01024228,4.712,16,1.6,20.712
E01024234,4.712,16,1.6,20.712
E01024235,4.712,16,1.6,20.712
E01024259,4.712,16,1.6,20.712
E01024268,4.712,16,1.6,20.712
E01024274,4.712,16,1.6,20.712
E01024286,4.712,16,1.6,20.712
E01024290,4.712,16,1.6,20.712
E01024317,4.712,16,1.6,20.712
E01024325,4.712,16,1.6,20.712
E01024327,4.712,16,1.6,20.712
E01024333,4.712,16,1.6,20.712
E01024341,4.712,16,1.6,20.712
E01024343,4.712,16,1.6,20.712
E01024350,4.712,16,1.6,20.712
E01024363,4.712,16,1.6,20.712
E01024387,4.712,16,1.6,20.712
E01024403,4.712,16,1.6,20.712
E01024414,4.712,16,1.6,20.712
E01024434,4.712,16,1.6,20.712
E01024454,4.712,16,1.6,20.712
E01024478,4.712,16,1.6,20.712
E01024488,4.712,16,1.6,20.712
E01024489,4.712,16,1.6,20.712
E01024526,4.712,16,1.6,20.712
E01024527,4.712,16,1.6,20.712
E01024534,4.712,16,1.6,20.712
E01024536,4.712,16,1.6,20.712
E01024539,4.712,16,1.6,20.712
E01024556,4.712,16,1.6,20.712
E01024558,4.712,16,1.6,20.712
E01024570,4.712,16,1.6,20.712
E01024707,4.712,16,1.6,20.712
E01024725,4.712,16,1.6,20.712
E01024743,4.712,16,1.6,20.712
E01024750,4.712,16,1.6,20.712
E01024767,4.712,16,1.6,20.712
E01024812,4.712,16,1.6,21.712
E01024828,4.712,17,1.7,21.712
E01024846,4.712,17,1.7,21.712
E01024871,4.712,17,1.7,21.712
E01024873,4.712,17,1.7,21.712
E01024905,4.712,17,1.7,21.712
E01024926,4.712,17,1.7,21.712
E01024986,4.712,17,1.7,21.712
E01024992,4.712,17,1.7,21.712
E01024995,4.712,17,1.7,21.712
E01025003,4.712,17,1.7,21.712
E01025016,4.712,17,1.7,21.712
E01025038,4.712,17,1.7,21.712
E01025053,4.712,17,1.7,21.712
E01025161,4.712,17,1.7,21.712
E01025165,4.712,17,1.7,21.712
E01025193,4.712,17,1.7,21.712
E01025197,4.712,17,1.7,21.712
E01025269,4.712,17,1.7,21.712
E01025393,4.712,17,1.7,21.712
E01025400,4.712,17,1.7,21.712
E01025428,4.712,17,1.7,22.712
E01025624,4.712,18,1.8,22.712
E01025633,4.712,18,1.8,22.712
E01025641,4.712,18,1.8,22.712
E01025642,4.712,18,1.8,22.712
E01025650,4.712,18,1.8,22.712
E01025651,4.712,18,1.8,22.712
E01025660,4.712,18,1.8,22.712
E01025673,4.712,18,1.8,22.712
E01025685,4.712,18,1.8,22.712
E01025686,4.712,18,1.8,22.712
E01025731,4.712,18,1.8,22.712
E01025738,4.712,18,1.8,22.712
E01025769,4.712,18,1.8,22.712
E01025839,4.712,18,1.8,22.712
E01025841,4.712,18,1.8,22.712
E01025901,4.712,18,1.8,22.712
E01025903,4.712,18,1.8,22.712
E01025906,4.712,18,1.8,22.712
E01025909,4.712,18,1.8,22.712
E01025910,4.712,18,1.8,22.712
E01025915,4.712,18,1.8,22.712
E01025952,4.712,18,1.8,22.712
E01025985,4.712,18,1.8,22.712
E01026001,4.712,18,1.8,22.712
E01026032,4.712,18,1.8,22.712
E01026123,4.712,18,1.8,22.712
E01026146,4.712,18,1.8,22.712
E01026151,4.712,18,1.8,22.712
E01026156,4.712,18,1.8,22.712
E01026166,4.712,18,1.8,22.712
E01026177,4.712,18,1.8,22.712
E01026183,4.712,18,1.8,22.712
E01026207,4.712,18,1.8,23.712
E01026277,4.712,19,1.9,23.712
E01026407,4.712,19,1.9,23.712
E01026491,4.712,19,1.9,23.712
E01026508,4.712,19,1.9,23.712
E01026509,4.712,19,1.9,23.712
E01026546,4.712,19,1.9,23.712
E01026662,4.712,19,1.9,23.712
E01026767,4.712,19,1.9,24.712
E01026881,4.712,20,2,24.712
E01026886,4.712,20,2,24.712
E01026898,4.712,20,2,24.712
E01026901,4.712,20,2,24.712
E01026905,4.712,20,2,24.712
E01026906,4.712,20,2,24.712
E01026907,4.712,20,2,24.712
E01026914,4.712,20,2,24.712
E01027028,4.712,20,2,24.712
E01027085,4.712,20,2,24.712
E01027095,4.712,20,2,24.712
E01027117,4.712,20,2,24.712
E01027123,4.712,20,2,24.712
E01027184,4.712,20,2,24.712
E01027219,4.712,20,2,25.712
E01027435,4.712,21,2.1,25.712
E01027580,4.712,21,2.1,25.712
E01027692,4.712,21,2.1,25.712
E01027747,4.712,21,2.1,25.712
E01027772,4.712,21,2.1,26.712
E01027814,4.712,22,2.2,26.712
E01027881,4.712,22,2.2,26.712
E01027929,4.712,22,2.2,26.712
E01027961,4.712,22,2.2,26.712
E01027993,4.712,22,2.2,26.712
E01028034,4.712,22,2.2,26.712
E01028124,4.712,22,2.2,26.712
E01028125,4.712,22,2.2,26.712
E01028129,4.712,22,2.2,27.712
E01028321,4.712,23,2.3,27.712
E01028341,4.712,23,2.3,27.712
E01028387,4.712,23,2.3,27.712
E01028388,4.712,23,2.3,27.712
E01028389,4.712,23,2.3,27.712
E01028390,4.712,23,2.3,27.712
E01028403,4.712,23,2.3,27.712
E01028408,4.712,23,2.3,27.712
E01028410,4.712,23,2.3,27.712
