LSOA_CODE,Pupil absence rates,Absence 10
E01003103,7.7,4.774
E01003106,7.7,4.774
E01003115,7.7,4.774
E01003121,7.7,4.774
E01003129,7.7,4.774
E01003136,7.7,4.774
E01003154,7.7,4.774
E01003156,7.7,4.774
E01003168,7.7,4.774
E01003172,7.7,4.774
E01003174,7.7,4.774
E01003200,7.7,4.774
E01003210,7.7,4.774
E01003212,7.7,4.774
E01003230,7.7,4.774
E01003231,7.7,4.774
E01003310,7.7,4.774
E01003312,7.7,4.774
E01003317,7.7,4.774
E01003326,7.7,4.774
E01003340,7.7,4.774
E01003370,7.7,4.774
E01003396,7.7,4.774
E01003398,7.7,4.774
E01003415,7.7,4.774
E01003418,7.7,4.774
E01003422,7.7,4.774
E01003427,7.7,4.774
E01003435,7.7,4.774
E01003437,7.7,4.774
E01003449,7.7,4.774
E01003517,7.7,4.774
E01003697,7.7,4.774
E01003699,7.7,4.774
E01003724,7.7,4.774
E01003818,7.7,4.774
E01003841,7.7,4.774
E01003848,7.7,4.774
E01003863,7.7,4.774
E01003898,7.7,4.774
E01003905,7.7,4.774
E01003917,7.7,4.774
E01003972,7.7,4.774
E01003999,7.7,4.774
E01004028,7.7,4.774
E01004033,7.7,4.774
E01004086,7.7,4.774
E01004128,7.7,4.774
E01004141,7.7,4.774
E01004167,7.7,4.774
E01004175,7.7,4.774
E01004182,7.7,4.774
E01004212,7.7,4.774
E01004221,7.7,4.774
E01004233,7.7,4.774
E01004234,7.7,4.774
E01004244,7.7,4.774
E01004250,7.7,4.774
E01004258,7.7,4.774
E01004316,7.7,4.774
E01004334,7.7,4.774
E01004342,7.7,4.774
E01004345,7.7,4.774
E01004392,7.7,4.774
E01004404,7.7,4.774
E01004432,7.7,4.774
E01004453,7.7,4.774
E01004454,7.7,4.774
E01004481,7.7,4.774
E01004485,7.7,4.774
E01004486,7.7,4.774
E01004491,7.7,4.774
E01004502,7.7,4.774
E01004529,7.7,4.774
E01004533,7.7,4.774
E01004549,7.7,4.774
E01004551,7.7,4.774
E01004553,7.7,4.774
E01004579,7.7,4.774
E01004587,7.7,4.774
E01004601,7.7,4.774
E01004620,7.7,4.774
E01004621,7.7,4.774
E01004622,7.7,4.774
E01004641,7.7,4.774
E01004668,7.7,4.774
E01004703,7.7,4.774
E01004737,7.7,4.774
E01004747,7.7,4.774
E01004749,7.7,4.774
E01004762,7.7,4.774
E01016016,7.7,4.774
E01016017,7.7,4.774
E01016027,7.7,4.774
E01016047,7.7,4.774
E01016066,7.7,4.774
E01016108,7.7,4.774
E01016110,7.7,4.774
E01016134,7.7,4.774
E01016161,7.7,4.774
E01016163,7.7,4.774
E01016195,7.7,4.774
E01016199,7.7,4.774
E01016219,7.7,4.774
E01016226,7.7,4.774
E01016292,7.7,4.774
E01016316,7.7,4.774
E01016357,7.7,4.774
E01016367,7.7,4.774
E01016390,7.7,4.774
E01016419,7.7,4.774
E01016422,7.7,4.774
E01016424,7.7,4.774
E01016435,7.7,4.774
E01016461,7.7,4.774
E01016498,7.7,4.774
E01016518,7.7,4.774
E01016577,7.7,4.774
E01016649,7.7,4.774
E01016690,7.7,4.774
E01016738,7.7,4.774
E01016740,7.7,4.774
E01016760,7.7,4.774
E01016763,7.7,4.774
E01016765,7.7,4.774
E01016771,7.7,4.774
E01016832,7.7,4.774
E01016834,7.7,4.774
E01016932,7.7,4.774
E01016981,7.7,4.774
E01016989,7.7,4.774
E01017048,7.7,4.774
E01017173,7.7,4.774
E01017175,7.7,4.774
E01017176,7.7,4.774
E01017361,7.7,4.774
E01017661,7.7,4.774
E01017690,7.7,4.774
E01017713,7.7,4.774
E01017845,7.7,4.774
E01017911,7.7,4.774
E01017913,7.7,4.774
E01017934,7.7,4.774
E01020950,7.7,4.774
E01020969,7.7,4.774
E01020976,7.7,4.774
E01020980,7.7,4.774
E01021005,7.7,4.774
E01021088,7.7,4.774
E01021090,7.7,4.774
E01021091,7.7,4.774
E01021092,7.7,4.774
E01021094,7.7,4.774
E01021128,7.7,4.774
E01021129,7.7,4.774
E01021137,7.7,4.774
E01022554,7.7,4.774
E01022558,7.7,4.774
E01022560,7.7,4.774
E01022630,7.7,4.774
E01022716,7.7,4.774
E01022867,7.7,4.774
E01022873,7.7,4.774
E01022909,7.7,4.774
E01022973,7.7,4.774
E01022998,7.7,4.774
E01023000,7.7,4.774
E01023038,7.7,4.774
E01023039,7.7,4.774
E01023053,7.7,4.774
E01023096,7.7,4.774
E01023097,7.7,4.774
E01023111,7.7,4.774
E01023121,7.7,4.774
E01023161,7.7,4.774
E01023187,7.7,4.774
E01023217,7.7,4.774
E01023986,7.7,4.774
E01024018,7.7,4.774
E01024027,7.7,4.774
E01024031,7.7,4.774
E01024034,7.7,4.774
E01024042,7.7,4.774
E01024063,7.7,4.774
E01024070,7.7,4.774
E01024073,7.7,4.774
E01024074,7.7,4.774
E01024079,7.7,4.774
E01024081,7.7,4.774
E01024097,7.7,4.774
E01024117,7.7,4.774
E01024190,7.7,4.774
E01024221,7.7,4.774
E01024237,7.7,4.774
E01024242,7.7,4.774
E01024245,7.7,4.774
E01024300,7.7,4.774
E01024349,7.7,4.774
E01024353,7.7,4.774
E01024412,7.7,4.774
E01024429,7.7,4.774
E01024444,7.7,4.774
E01024447,7.7,4.774
E01024452,7.7,4.774
E01024472,7.7,4.774
E01024486,7.7,4.774
E01024493,7.7,4.774
E01024521,7.7,4.774
E01024532,7.7,4.774
E01024533,7.7,4.774
E01024550,7.7,4.774
E01024560,7.7,4.774
E01024574,7.7,4.774
E01024643,7.7,4.774
E01024652,7.7,4.774
E01024709,7.7,4.774
E01024786,7.7,4.774
E01024830,7.7,4.774
E01024831,7.7,4.774
E01028447,7.7,4.774
E01028592,7.7,4.774
E01028647,7.7,4.774
E01028705,7.7,4.774
E01030302,7.7,4.774
E01030307,7.7,4.774
E01030318,7.7,4.774
E01030324,7.7,4.774
E01030327,7.7,4.774
E01030329,7.7,4.774
E01030344,7.7,4.774
E01030352,7.7,4.774
E01030357,7.7,4.774
E01030443,7.7,4.774
E01030446,7.7,4.774
E01030478,7.7,4.774
E01030487,7.7,4.774
E01030517,7.7,4.774
E01030519,7.7,4.774
E01030520,7.7,4.774
E01030568,7.7,4.774
E01030697,7.7,4.774
E01030698,7.7,4.774
E01030701,7.7,4.774
E01030705,7.7,4.774
E01030713,7.7,4.774
E01030717,7.7,4.774
E01030718,7.7,4.774
E01030722,7.7,4.774
E01030754,7.7,4.774
E01030859,7.7,4.774
E01030957,7.7,4.774
E01031367,7.7,4.774
E01031383,7.7,4.774
E01031391,7.7,4.774
E01031393,7.7,4.774
E01031395,7.7,4.774
E01031423,7.7,4.774
E01031457,7.7,4.774
E01031532,7.7,4.774
E01031538,7.7,4.774
E01031565,7.7,4.774
E01031570,7.7,4.774
E01031572,7.7,4.774
E01031598,7.7,4.774
E01031696,7.7,4.774
E01031736,7.7,4.774
E01031737,7.7,4.774
E01031812,7.7,4.774
E01031823,7.7,4.774
E01031824,7.7,4.774
E01031833,7.7,4.774
E01031835,7.7,4.774
E01014382,7.7,4.774
E01014383,7.7,4.774
E01014418,7.7,4.774
E01014419,7.7,4.774
E01014439,7.7,4.774
E01014443,7.7,4.774
E01014448,7.7,4.774
E01014449,7.7,4.774
E01014509,7.7,4.774
E01014712,7.7,4.774
E01014752,7.7,4.774
E01014754,7.7,4.774
E01014759,7.7,4.774
E01014760,7.7,4.774
E01014762,7.7,4.774
E01014847,7.7,4.774
E01014848,7.7,4.774
E01014880,7.7,4.774
E01014898,7.7,4.774
E01014899,7.7,4.774
E01014902,7.7,4.774
E01014903,7.7,4.774
E01014926,7.7,4.774
E01014950,7.7,4.774
E01014952,7.7,4.774
E01014968,7.7,4.774
E01014975,7.7,4.774
E01014976,7.7,4.774
E01014978,7.7,4.774
E01015097,7.7,4.774
E01015177,7.7,4.774
E01015287,7.7,4.774
E01015355,7.7,4.774
E01015377,7.7,4.774
E01015378,7.7,4.774
E01015410,7.7,4.774
E01015413,7.7,4.774
E01015421,7.7,4.774
E01015436,7.7,4.774
E01015447,7.7,4.774
E01015484,7.7,4.774
E01015501,7.7,4.774
E01015502,7.7,4.774
E01015505,7.7,4.774
E01015541,7.7,4.774
E01015575,7.7,4.774
E01018762,7.7,4.774
E01018772,7.7,4.774
E01018778,7.7,4.774
E01018787,7.7,4.774
E01018842,7.7,4.774
E01018991,7.7,4.774
E01018992,7.7,4.774
E01018993,7.7,4.774
E01019005,7.7,4.774
E01019020,7.7,4.774
E01019023,7.7,4.774
E01019913,7.7,4.774
E01019953,7.7,4.774
E01019964,7.7,4.774
E01020041,7.7,4.774
E01020042,7.7,4.774
E01020060,7.7,4.774
E01020061,7.7,4.774
E01020068,7.7,4.774
E01020082,7.7,4.774
E01020083,7.7,4.774
E01020262,7.7,4.774
E01020263,7.7,4.774
E01020267,7.7,4.774
E01020295,7.7,4.774
E01020354,7.7,4.774
E01020362,7.7,4.774
E01020376,7.7,4.774
E01020392,7.7,4.774
E01020423,7.7,4.774
E01020444,7.7,4.774
E01020454,7.7,4.774
E01020456,7.7,4.774
E01020485,7.7,4.774
E01020545,7.7,4.774
E01020558,7.7,4.774
E01020559,7.7,4.774
E01022163,7.7,4.774
E01022236,7.7,4.774
E01022246,7.7,4.774
E01022267,7.7,4.774
E01022287,7.7,4.774
E01022317,7.7,4.774
E01022440,7.7,4.774
E01022464,7.7,4.774
E01029022,7.7,4.774
E01029029,7.7,4.774
E01029030,7.7,4.774
E01029034,7.7,4.774
E01029041,7.7,4.774
E01029043,7.7,4.774
E01029057,7.7,4.774
E01029088,7.7,4.774
E01029110,7.7,4.774
E01029111,7.7,4.774
E01029116,7.7,4.774
E01029117,7.7,4.774
E01029118,7.7,4.774
E01029125,7.7,4.774
E01029132,7.7,4.774
E01029133,7.7,4.774
E01029144,7.7,4.774
E01029146,7.7,4.774
E01029156,7.7,4.774
E01029159,7.7,4.774
E01029160,7.7,4.774
E01029239,7.7,4.774
E01029240,7.7,4.774
E01029253,7.7,4.774
E01029270,7.7,4.774
E01029291,7.7,4.774
E01029309,7.7,4.774
E01029311,7.7,4.774
E01029312,7.7,4.774
E01029313,7.7,4.774
E01029314,7.7,4.774
E01031867,7.7,4.774
E01031895,7.7,4.774
E01031898,7.7,4.774
E01031901,7.7,4.774
E01031903,7.7,4.774
E01031938,7.7,4.774
E01031997,7.7,4.774
E01032001,7.7,4.774
E01032013,7.7,4.774
E01032015,7.7,4.774
E01032019,7.7,4.774
E01032022,7.7,4.774
E01032033,7.7,4.774
E01032097,7.7,4.774
E01008183,7.6,4.712
E01008187,7.6,4.712
E01008208,7.6,4.712
E01008225,7.6,4.712
E01008251,7.6,4.712
E01008255,7.6,4.712
E01008277,7.6,4.712
E01008318,7.6,4.712
E01008320,7.6,4.712
E01008323,7.6,4.712
E01008364,7.6,4.712
E01008409,7.6,4.712
E01008443,7.6,4.712
E01008452,7.6,4.712
E01008464,7.6,4.712
E01008486,7.6,4.712
E01008488,7.6,4.712
E01008537,7.6,4.712
E01008566,7.6,4.712
E01008574,7.6,4.712
E01008616,7.6,4.712
E01008620,7.6,4.712
E01008634,7.6,4.712
E01008636,7.6,4.712
E01008651,7.6,4.712
E01008722,7.6,4.712
E01008726,7.6,4.712
E01008728,7.6,4.712
E01008768,7.6,4.712
E01008769,7.6,4.712
E01008788,7.6,4.712
E01008795,7.6,4.712
E01008831,7.6,4.712
E01008844,7.6,4.712
E01008870,7.6,4.712
E01011969,7.6,4.712
E01011970,7.6,4.712
E01011978,7.6,4.712
E01011987,7.6,4.712
E01011991,7.6,4.712
E01012208,7.6,4.712
E01012214,7.6,4.712
E01012242,7.6,4.712
E01012275,7.6,4.712
E01012281,7.6,4.712
E01012285,7.6,4.712
E01020619,7.6,4.712
E01020631,7.6,4.712
E01020632,7.6,4.712
E01020643,7.6,4.712
E01020692,7.6,4.712
E01020727,7.6,4.712
E01020729,7.6,4.712
E01020730,7.6,4.712
E01020817,7.6,4.712
E01020820,7.6,4.712
E01020829,7.6,4.712
E01020875,7.6,4.712
E01020879,7.6,4.712
E01020881,7.6,4.712
E01020882,7.6,4.712
E01020885,7.6,4.712
E01020900,7.6,4.712
E01020901,7.6,4.712
E01020902,7.6,4.712
E01027435,7.6,4.712
E01004770,7.6,4.712
E01004903,7.6,4.712
E01004912,7.6,4.712
E01004943,7.6,4.712
E01004959,7.6,4.712
E01004983,7.6,4.712
E01005028,7.6,4.712
E01005029,7.6,4.712
E01005030,7.6,4.712
E01005054,7.6,4.712
E01005056,7.6,4.712
E01005358,7.6,4.712
E01005474,7.6,4.712
E01005492,7.6,4.712
E01005503,7.6,4.712
E01005508,7.6,4.712
E01005557,7.6,4.712
E01005714,7.6,4.712
E01005736,7.6,4.712
E01005759,7.6,4.712
E01005769,7.6,4.712
E01005885,7.6,4.712
E01005936,7.6,4.712
E01005966,7.6,4.712
E01005971,7.6,4.712
E01005988,7.6,4.712
E01005989,7.6,4.712
E01006008,7.6,4.712
E01006021,7.6,4.712
E01006022,7.6,4.712
E01006052,7.6,4.712
E01006061,7.6,4.712
E01006182,7.6,4.712
E01006223,7.6,4.712
E01006277,7.6,4.712
E01006353,7.6,4.712
E01006355,7.6,4.712
E01006466,7.6,4.712
E01006475,7.6,4.712
E01006499,7.6,4.712
E01006554,7.6,4.712
E01006580,7.6,4.712
E01006938,7.6,4.712
E01006956,7.6,4.712
E01007038,7.6,4.712
E01007223,7.6,4.712
E01007245,7.6,4.712
E01007297,7.6,4.712
E01007309,7.6,4.712
E01007310,7.6,4.712
E01012375,7.6,4.712
E01012456,7.6,4.712
E01012457,7.6,4.712
E01012505,7.6,4.712
E01012543,7.6,4.712
E01012574,7.6,4.712
E01012576,7.6,4.712
E01012611,7.6,4.712
E01012652,7.6,4.712
E01012716,7.6,4.712
E01018336,7.6,4.712
E01018337,7.6,4.712
E01018339,7.6,4.712
E01018366,7.6,4.712
E01018374,7.6,4.712
E01018376,7.6,4.712
E01018409,7.6,4.712
E01018465,7.6,4.712
E01018480,7.6,4.712
E01018481,7.6,4.712
E01018562,7.6,4.712
E01018583,7.6,4.712
E01018706,7.6,4.712
E01018707,7.6,4.712
E01018714,7.6,4.712
E01019098,7.6,4.712
E01019116,7.6,4.712
E01019117,7.6,4.712
E01019129,7.6,4.712
E01019138,7.6,4.712
E01019161,7.6,4.712
E01019251,7.6,4.712
E01019279,7.6,4.712
E01019308,7.6,4.712
E01019327,7.6,4.712
E01019334,7.6,4.712
E01019335,7.6,4.712
E01019336,7.6,4.712
E01019338,7.6,4.712
E01019366,7.6,4.712
E01019394,7.6,4.712
E01024871,7.6,4.712
E01024873,7.6,4.712
E01024905,7.6,4.712
E01024926,7.6,4.712
E01024986,7.6,4.712
E01024992,7.6,4.712
E01024995,7.6,4.712
E01025003,7.6,4.712
E01025016,7.6,4.712
E01025038,7.6,4.712
E01025053,7.6,4.712
E01025135,7.6,4.712
E01025161,7.6,4.712
E01025165,7.6,4.712
E01025193,7.6,4.712
E01025197,7.6,4.712
E01025269,7.6,4.712
E01025393,7.6,4.712
E01025400,7.6,4.712
E01025428,7.6,4.712
E01007338,7.6,4.712
E01007359,7.6,4.712
E01007360,7.6,4.712
E01007362,7.6,4.712
E01007403,7.6,4.712
E01007405,7.6,4.712
E01007408,7.6,4.712
E01007444,7.6,4.712
E01007448,7.6,4.712
E01007452,7.6,4.712
E01007454,7.6,4.712
E01007456,7.6,4.712
E01007460,7.6,4.712
E01007596,7.6,4.712
E01007604,7.6,4.712
E01007607,7.6,4.712
E01007677,7.6,4.712
E01007728,7.6,4.712
E01007730,7.6,4.712
E01007733,7.6,4.712
E01007814,7.6,4.712
E01007823,7.6,4.712
E01007915,7.6,4.712
E01007917,7.6,4.712
E01008068,7.6,4.712
E01008078,7.6,4.712
E01008081,7.6,4.712
E01008111,7.6,4.712
E01008154,7.6,4.712
E01010581,7.6,4.712
E01010595,7.6,4.712
E01010661,7.6,4.712
E01010837,7.6,4.712
E01010870,7.6,4.712
E01010890,7.6,4.712
E01010894,7.6,4.712
E01010898,7.6,4.712
E01010911,7.6,4.712
E01010918,7.6,4.712
E01011080,7.6,4.712
E01011081,7.6,4.712
E01011153,7.6,4.712
E01011166,7.6,4.712
E01011230,7.6,4.712
E01011231,7.6,4.712
E01011246,7.6,4.712
E01011412,7.6,4.712
E01011414,7.6,4.712
E01011515,7.6,4.712
E01011593,7.6,4.712
E01011610,7.6,4.712
E01011650,7.6,4.712
E01011752,7.6,4.712
E01011758,7.6,4.712
E01011770,7.6,4.712
E01011781,7.6,4.712
E01011815,7.6,4.712
E01011879,7.6,4.712
E01011882,7.6,4.712
E01011883,7.6,4.712
E01011906,7.6,4.712
E01011917,7.6,4.712
E01011929,7.6,4.712
E01011930,7.6,4.712
E01011936,7.6,4.712
E01011940,7.6,4.712
E01011943,7.6,4.712
E01012816,7.6,4.712
E01012954,7.6,4.712
E01012955,7.6,4.712
E01012956,7.6,4.712
E01012957,7.6,4.712
E01012962,7.6,4.712
E01013017,7.6,4.712
E01013020,7.6,4.712
E01013182,7.6,4.712
E01013320,7.6,4.712
E01013380,7.6,4.712
E01013388,7.6,4.712
E01013401,7.6,4.712
E01027580,7.6,4.712
E01027692,7.6,4.712
E01027747,7.6,4.712
E01027772,7.6,4.712
E01027814,7.6,4.712
E01027881,7.6,4.712
E01013484,7.6,4.712
E01013511,7.6,4.712
E01013569,7.6,4.712
E01013593,7.6,4.712
E01013595,7.6,4.712
E01013668,7.6,4.712
E01013670,7.6,4.712
E01013676,7.6,4.712
E01013710,7.6,4.712
E01013711,7.6,4.712
E01013762,7.6,4.712
E01013766,7.6,4.712
E01013929,7.6,4.712
E01019428,7.6,4.712
E01019429,7.6,4.712
E01019479,7.6,4.712
E01019528,7.6,4.712
E01019547,7.6,4.712
E01019581,7.6,4.712
E01019582,7.6,4.712
E01019630,7.6,4.712
E01019633,7.6,4.712
E01019635,7.6,4.712
E01019636,7.6,4.712
E01019673,7.6,4.712
E01019685,7.6,4.712
E01019696,7.6,4.712
E01019798,7.6,4.712
E01019823,7.6,4.712
E01019863,7.6,4.712
E01019864,7.6,4.712
E01019865,7.6,4.712
E01025624,7.6,4.712
E01025633,7.6,4.712
E01025641,7.6,4.712
E01025642,7.6,4.712
E01025650,7.6,4.712
E01025651,7.6,4.712
E01025660,7.6,4.712
E01025673,7.6,4.712
E01025685,7.6,4.712
E01025686,7.6,4.712
E01025731,7.6,4.712
E01025738,7.6,4.712
E01025769,7.6,4.712
E01025839,7.6,4.712
E01025841,7.6,4.712
E01025901,7.6,4.712
E01025903,7.6,4.712
E01025906,7.6,4.712
E01025909,7.6,4.712
E01025910,7.6,4.712
E01025915,7.6,4.712
E01025952,7.6,4.712
E01025985,7.6,4.712
E01025996,7.6,4.712
E01026001,7.6,4.712
E01026032,7.6,4.712
E01026123,7.6,4.712
E01026146,7.6,4.712
E01026151,7.6,4.712
E01026156,7.6,4.712
E01026166,7.6,4.712
E01026177,7.6,4.712
E01026183,7.6,4.712
E01026207,7.6,4.712
E01026277,7.6,4.712
E01026407,7.6,4.712
E01027028,7.6,4.712
E01027085,7.6,4.712
E01027095,7.6,4.712
E01027117,7.6,4.712
E01027123,7.6,4.712
E01027184,7.6,4.712
E01027219,7.6,4.712
E01027929,7.6,4.712
E01027961,7.6,4.712
E01027993,7.6,4.712
E01028034,7.6,4.712
E01028124,7.6,4.712
E01028125,7.6,4.712
E01028129,7.6,4.712
E01028321,7.6,4.712
E01028341,7.6,4.712
E01028387,7.6,4.712
E01028388,7.6,4.712
E01028389,7.6,4.712
E01028390,7.6,4.712
E01028403,7.6,4.712
E01028408,7.6,4.712
E01028410,7.6,4.712
E01028411,7.6,4.712
E01008925,7.6,4.712
E01008932,7.6,4.712
E01008940,7.6,4.712
E01008944,7.6,4.712
E01008945,7.6,4.712
E01008948,7.6,4.712
E01008969,7.6,4.712
E01008972,7.6,4.712
E01008976,7.6,4.712
E01008978,7.6,4.712
E01008984,7.6,4.712
E01008994,7.6,4.712
E01009023,7.6,4.712
E01009027,7.6,4.712
E01009050,7.6,4.712
E01009090,7.6,4.712
E01009101,7.6,4.712
E01009106,7.6,4.712
E01009151,7.6,4.712
E01009168,7.6,4.712
E01009169,7.6,4.712
E01009200,7.6,4.712
E01009223,7.6,4.712
E01009226,7.6,4.712
E01009227,7.6,4.712
E01009228,7.6,4.712
E01009229,7.6,4.712
E01009253,7.6,4.712
E01009259,7.6,4.712
E01009336,7.6,4.712
E01009355,7.6,4.712
E01009370,7.6,4.712
E01009371,7.6,4.712
E01009381,7.6,4.712
E01009391,7.6,4.712
E01009392,7.6,4.712
E01009393,7.6,4.712
E01009479,7.6,4.712
E01009520,7.6,4.712
E01009524,7.6,4.712
E01009628,7.6,4.712
E01009629,7.6,4.712
E01009645,7.6,4.712
E01009708,7.6,4.712
E01009723,7.6,4.712
E01009790,7.6,4.712
E01009792,7.6,4.712
E01009795,7.6,4.712
E01009798,7.6,4.712
E01009851,7.6,4.712
E01009899,7.6,4.712
E01009907,7.6,4.712
E01009911,7.6,4.712
E01009968,7.6,4.712
E01010007,7.6,4.712
E01010014,7.6,4.712
E01010217,7.6,4.712
E01010225,7.6,4.712
E01010253,7.6,4.712
E01010286,7.6,4.712
E01010318,7.6,4.712
E01010352,7.6,4.712
E01010361,7.6,4.712
E01010475,7.6,4.712
E01010527,7.6,4.712
E01014001,7.6,4.712
E01014011,7.6,4.712
E01014036,7.6,4.712
E01014049,7.6,4.712
E01014057,7.6,4.712
E01014062,7.6,4.712
E01014077,7.6,4.712
E01014092,7.6,4.712
E01014104,7.6,4.712
E01014140,7.6,4.712
E01014154,7.6,4.712
E01014225,7.6,4.712
E01014235,7.6,4.712
E01014267,7.6,4.712
E01014277,7.6,4.712
E01014293,7.6,4.712
E01014321,7.6,4.712
E01014337,7.6,4.712
E01014343,7.6,4.712
E01028911,7.6,4.712
E01028912,7.6,4.712
E01028920,7.6,4.712
E01028925,7.6,4.712
E01028979,7.6,4.712
E01029004,7.6,4.712
E01029008,7.6,4.712
E01029346,7.6,4.712
E01029364,7.6,4.712
E01029366,7.6,4.712
E01029374,7.6,4.712
E01029539,7.6,4.712
E01029552,7.6,4.712
E01029558,7.6,4.712
E01029585,7.6,4.712
E01029596,7.6,4.712
E01029609,7.6,4.712
E01029638,7.6,4.712
E01029640,7.6,4.712
E01029641,7.6,4.712
E01029644,7.6,4.712
E01029657,7.6,4.712
E01029658,7.6,4.712
E01029701,7.6,4.712
E01029712,7.6,4.712
E01029713,7.6,4.712
E01029725,7.6,4.712
E01029738,7.6,4.712
E01029743,7.6,4.712
E01029752,7.6,4.712
E01029867,7.6,4.712
E01031020,7.6,4.712
E01031063,7.6,4.712
E01031064,7.6,4.712
E01031065,7.6,4.712
E01031095,7.6,4.712
E01031097,7.6,4.712
E01031106,7.6,4.712
E01031108,7.6,4.712
E01031133,7.6,4.712
E01031153,7.6,4.712
E01031167,7.6,4.712
E01031180,7.6,4.712
E01031267,7.6,4.712
E01031289,7.6,4.712
E01031301,7.6,4.712
E01031312,7.6,4.712
E01031314,7.6,4.712
E01031324,7.6,4.712
E01032164,7.6,4.712
E01032264,7.6,4.712
E01032279,7.6,4.712
E01032284,7.6,4.712
E01032422,7.6,4.712
E01032424,7.6,4.712
E01032439,7.6,4.712
E01032458,7.6,4.712
E01032460,7.6,4.712
E01015605,7.6,4.712
E01015608,7.6,4.712
E01015666,7.6,4.712
E01015675,7.6,4.712
E01015680,7.6,4.712
E01015716,7.6,4.712
E01015731,7.6,4.712
E01015752,7.6,4.712
E01015756,7.6,4.712
E01015758,7.6,4.712
E01015760,7.6,4.712
E01015763,7.6,4.712
E01015788,7.6,4.712
E01015865,7.6,4.712
E01015866,7.6,4.712
E01015939,7.6,4.712
E01015978,7.6,4.712
E01016015,7.6,4.712
E01017494,7.6,4.712
E01017506,7.6,4.712
E01017510,7.6,4.712
E01017512,7.6,4.712
E01017535,7.6,4.712
E01017581,7.6,4.712
E01017599,7.6,4.712
E01017600,7.6,4.712
E01017602,7.6,4.712
E01017618,7.6,4.712
E01017619,7.6,4.712
E01018118,7.6,4.712
E01018126,7.6,4.712
E01018131,7.6,4.712
E01018183,7.6,4.712
E01018200,7.6,4.712
E01018219,7.6,4.712
E01018220,7.6,4.712
E01018263,7.6,4.712
E01018265,7.6,4.712
E01018271,7.6,4.712
E01018275,7.6,4.712
E01018288,7.6,4.712
E01018295,7.6,4.712
E01018302,7.6,4.712
E01018303,7.6,4.712
E01021261,7.6,4.712
E01021299,7.6,4.712
E01021352,7.6,4.712
E01021353,7.6,4.712
E01021354,7.6,4.712
E01021355,7.6,4.712
E01021358,7.6,4.712
E01021359,7.6,4.712
E01021396,7.6,4.712
E01021408,7.6,4.712
E01021551,7.6,4.712
E01021608,7.6,4.712
E01021644,7.6,4.712
E01021661,7.6,4.712
E01021671,7.6,4.712
E01021717,7.6,4.712
E01021720,7.6,4.712
E01021741,7.6,4.712
E01021756,7.6,4.712
E01021763,7.6,4.712
E01021771,7.6,4.712
E01021806,7.6,4.712
E01021877,7.6,4.712
E01021881,7.6,4.712
E01021903,7.6,4.712
E01021908,7.6,4.712
E01021917,7.6,4.712
E01021921,7.6,4.712
E01021931,7.6,4.712
E01021953,7.6,4.712
E01022086,7.6,4.712
E01023304,7.6,4.712
E01023322,7.6,4.712
E01023330,7.6,4.712
E01023331,7.6,4.712
E01023521,7.6,4.712
E01023567,7.6,4.712
E01023580,7.6,4.712
E01023594,7.6,4.712
E01023599,7.6,4.712
E01023612,7.6,4.712
E01023641,7.6,4.712
E01023644,7.6,4.712
E01023662,7.6,4.712
E01023677,7.6,4.712
E01023739,7.6,4.712
E01023830,7.6,4.712
E01023903,7.6,4.712
E01023921,7.6,4.712
E01023947,7.6,4.712
E01023948,7.6,4.712
E01023960,7.6,4.712
E01023967,7.6,4.712
E01023970,7.6,4.712
E01026438,7.6,4.712
E01026482,7.6,4.712
E01026491,7.6,4.712
E01026508,7.6,4.712
E01026509,7.6,4.712
E01026546,7.6,4.712
E01026662,7.6,4.712
E01026767,7.6,4.712
E01026881,7.6,4.712
E01026886,7.6,4.712
E01026898,7.6,4.712
E01026901,7.6,4.712
E01026905,7.6,4.712
E01026906,7.6,4.712
E01026907,7.6,4.712
E01026914,7.6,4.712
E01026920,7.6,4.712
E01029875,7.6,4.712
E01029945,7.6,4.712
E01029947,7.6,4.712
E01029999,7.6,4.712
E01030011,7.6,4.712
E01030108,7.6,4.712
E01030152,7.6,4.712
E01030186,7.6,4.712
E01030219,7.6,4.712
E01030221,7.6,4.712
E01030229,7.6,4.712
E01030241,7.6,4.712
E01000008,7.6,4.712
E01000010,7.6,4.712
E01000012,7.6,4.712
E01000022,7.6,4.712
E01000053,7.6,4.712
E01000130,7.6,4.712
E01000157,7.6,4.712
E01000222,7.6,4.712
E01000277,7.6,4.712
E01000345,7.6,4.712
E01000346,7.6,4.712
E01000362,7.6,4.712
E01000384,7.6,4.712
E01000387,7.6,4.712
E01000393,7.6,4.712
E01000395,7.6,4.712
E01000489,7.6,4.712
E01000511,7.6,4.712
E01000549,7.6,4.712
E01000580,7.6,4.712
E01000595,7.6,4.712
E01000600,7.6,4.712
E01000603,7.6,4.712
E01000641,7.6,4.712
E01000662,7.6,4.712
E01000664,7.6,4.712
E01000669,7.6,4.712
E01000696,7.6,4.712
E01000708,7.6,4.712
E01000750,7.6,4.712
E01000765,7.6,4.712
E01000767,7.6,4.712
E01000790,7.6,4.712
E01000812,7.6,4.712
E01000813,7.6,4.712
E01000816,7.6,4.712
E01000818,7.6,4.712
E01000846,7.6,4.712
E01000899,7.6,4.712
E01000966,7.6,4.712
E01000967,7.6,4.712
E01001005,7.6,4.712
E01001119,7.6,4.712
